Date,Open,High,Low,Close,Volume
2003-01-09,22.6386,23.2773,22.6227,23.0381,87384556.07748
2003-01-10,22.7333,23.5154,22.6227,23.3809,95732271.101443
2003-01-13,23.5781,23.7047,23.0661,23.2453,84455390.856194
2003-01-14,23.2165,23.5662,23.1637,23.3619,54471086.243332
2003-01-15,23.5004,23.5961,22.9345,23.0731,63896284.311049
2003-01-16,23.1169,23.2843,22.6546,22.815,79654275.21363
2003-01-17,22.3458,22.3766,21.8037,21.8386,89587832.512129
2003-01-21,21.9253,22.0448,21.5875,21.5975,78487926.264444
2003-01-22,21.5357,22.0239,21.4561,21.5079,92750688.285288
2003-01-23,21.9113,22.295,21.6623,22.008,90956838.805633
2003-01-24,22.0289,22.0289,21.2657,21.4192,86358986.758029
2003-01-27,21.0904,21.5915,21.0226,21.1631,88742593.650751
2003-01-28,21.3723,21.6125,21.0685,21.3813,75585081.756068
2003-01-29,21.3614,21.9552,20.9988,21.6981,110939671.99588
2003-01-30,21.8565,21.9383,21.1362,21.1442,81494891.309484
2003-01-31,20.7626,21.3654,20.7168,21.0874,104881432.4114
2003-02-03,21.1621,21.3943,21.0376,21.1352,61595776.916573
2003-02-04,20.8642,20.9678,20.5524,20.8742,79083445.066067
2003-02-05,20.9958,21.4541,20.7188,20.7816,92824896.776595
2003-02-06,20.7418,21.0087,20.5893,20.8922,120008830.303
2003-02-07,21.0167,21.0934,20.404,20.5444,83805721.024503
2003-02-10,20.6142,20.926,20.3811,20.7248,78310275.755402
2003-02-11,20.923,21.2349,20.6391,20.8344,90203237.137807
2003-02-12,20.7696,20.9938,20.5215,20.5534,59977267.36818
2003-02-13,20.5773,20.687,20.1171,20.653,89700739.668205
2003-02-14,20.5674,21.1432,20.384,21.1352,78225161.778613
2003-02-18,21.3166,21.8705,21.2996,21.7918,85723288.795448
2003-02-19,21.7489,21.7848,21.3255,21.6433,52769680.953117
2003-02-20,21.6991,21.8067,21.4331,21.5527,69259597.051878
2003-02-21,21.5099,21.8884,21.1472,21.7161,81393626.373941
2003-02-24,21.6803,21.7509,21.3195,21.3445,65657662.243461
2003-02-25,21.0924,21.5277,20.7766,21.3713,86276747.453161
2003-02-26,21.2977,21.5209,20.8832,20.9012,69540354.334093
2003-02-27,21.0675,21.4999,20.942,21.3713,76985398.285567
2003-02-28,21.4073,21.7609,21.3295,21.7081,58165724.202556
2003-03-03,21.8097,21.9871,21.195,21.2737,70008614.702016
2003-03-04,21.2837,21.3773,21.0715,21.1442,64936900.490403
2003-03-05,21.0486,21.3793,20.9838,21.1811,80086917.352582
2003-03-06,21.0804,21.3006,20.913,21.1352,68489885.578073
2003-03-07,20.7746,21.3026,20.671,21.1721,84950446.699532
2003-03-10,20.9928,21.0944,20.6322,20.7148,64839902.395061
2003-03-11,20.7596,20.917,20.5206,20.5355,63666869.632913
2003-03-12,20.5046,20.919,20.3113,20.9101,90229556.846991
2003-03-13,21.2667,22.1365,21.0526,22.1086,148955206.71536
2003-03-14,22.1983,22.4114,21.8795,22.1913,104078827.82533
2003-03-17,21.9412,23.1239,21.8755,22.9555,163446254.22233
2003-03-18,23.1219,23.2693,22.7941,23.2365,111900463.83567
2003-03-19,23.1637,23.2523,22.7174,23.0381,105841793.65264
2003-03-20,22.9017,23.4187,22.5838,23.1239,107529447.89351
2003-03-21,23.4775,23.626,22.6088,23.4457,108131266.08095
2003-03-24,22.8409,22.9575,22.4085,22.4702,98779957.319605
2003-03-25,22.5659,23.0929,22.4424,22.7881,91237327.089219
2003-03-26,22.8628,23.0979,22.7442,22.9176,78669844.617411
2003-03-27,22.6685,22.9983,22.5201,22.7522,74302938.934168
2003-03-28,22.551,22.799,22.3846,22.4982,52596409.701615
2003-03-31,22.0917,22.2042,21.7559,21.7918,103532097.14454
2003-04-01,21.9522,22.1544,21.7918,21.9602,84775730.08226
2003-04-02,22.4832,22.9166,22.4564,22.563,87902245.947288
2003-04-03,22.9843,23.1627,22.7004,22.8429,81299907.45219
2003-04-04,22.9295,22.9575,22.4095,22.4792,76090800.183139
2003-04-07,23.3889,23.4655,22.4902,22.5072,97184868.719046
2003-04-08,22.5679,22.6904,22.3348,22.4892,62862145.177052
2003-04-09,22.523,22.6815,21.9273,21.9691,88595062.958397
2003-04-10,21.9652,22.2372,21.8337,22.2372,66080918.538442
2003-04-11,22.4464,22.5699,21.8785,22.008,78790094.030854
2003-04-14,22.0907,22.557,21.996,22.4603,60809826.156104
2003-04-15,22.4016,22.8249,22.3029,22.6735,74945520.45123
2003-04-16,23.0003,23.1507,22.54,22.6277,81942347.443853
2003-04-17,22.5759,23.2833,22.5669,23.1417,81324808.896211
2003-04-21,23.2453,23.3819,22.9694,23.2275,61115105.473825
2003-04-22,23.0701,23.7007,23.0013,23.6738,81990853.517607
2003-04-23,23.7346,23.9478,23.5223,23.8432,81492053.775434
2003-04-24,23.603,23.9408,23.5243,23.7106,83899827.384578
2003-04-25,23.5692,23.6608,23.1747,23.2543,73336511.171597
2003-04-28,23.3371,23.8372,23.2523,23.7106,69158803.867663
2003-04-29,23.8472,24.2078,23.6509,23.9248,92606478.923026
2003-04-30,23.862,23.9836,23.6748,23.6927,69757279.646759
2003-05-01,23.6768,24.0454,23.4596,23.889,76524440.025962
2003-05-02,23.8212,24.4071,23.7894,24.3971,98525060.03996
2003-05-05,24.4409,24.7697,24.3024,24.3692,93333376.454523
2003-05-06,24.3513,24.9401,24.3423,24.688,89617467.529047
2003-05-07,24.5147,24.7537,24.2596,24.4071,81542208.971383
2003-05-08,24.0314,24.3244,23.9538,23.9618,92999496.961625
2003-05-09,24.1958,24.5804,24.165,24.5197,67821191.119431
2003-05-12,24.4678,24.9859,24.3024,24.8803,78226240.784311
2003-05-13,24.6989,25.0138,24.6233,24.7269,75264710.410763
2003-05-14,24.9121,25.0019,24.4748,24.6791,72055185.382849
2003-05-15,24.8065,25.0068,24.6431,24.954,72124091.188487
2003-05-16,24.7887,24.9699,24.5755,24.7637,81814515.882474
2003-05-19,24.6073,24.7447,23.8212,23.889,105862911.04879
2003-05-20,23.9538,24.1281,23.6529,23.9618,83228587.476219
2003-05-21,23.8541,23.9418,23.6768,23.889,73772706.5014
2003-05-22,23.9508,24.4339,23.8292,24.2317,72326237.636154
2003-05-23,24.1918,24.3712,24.1162,24.2417,43953169.571426
2003-05-27,24.1002,25.2111,24.0743,25.1094,117547080.31216
2003-05-28,25.1622,25.3714,24.9929,25.1881,88405118.8105
2003-05-29,25.22,25.7132,25.1583,25.2878,112808585.14158
2003-05-30,25.486,25.779,25.4163,25.7082,90493430.450303
2003-06-02,25.9573,26.0619,25.2918,25.5268,119284090.7829
2003-06-03,25.4004,25.782,25.3047,25.765,94662136.337413
2003-06-04,25.7192,26.3827,25.6394,26.2442,100895477.97003
2003-06-05,25.9951,26.4703,25.8556,26.4355,102863760.01244
2003-06-06,26.9306,27.1558,25.9214,25.9981,182152477.12964
2003-06-09,25.8856,26.0758,25.483,25.6534,110028528.47028
2003-06-10,25.77,26.0619,25.6126,26.0439,80721393.780341
2003-06-11,25.9463,26.4385,25.7152,26.3369,101216242.77602
2003-06-12,26.4355,26.5311,26.1077,26.4445,92085940.478179
2003-06-13,26.4575,26.5192,25.769,25.8517,96593193.185154
2003-06-16,26.031,26.6627,25.8836,26.6447,82532193.18483
2003-06-17,26.7712,26.845,26.3737,26.5421,78302399.515681
2003-06-18,26.4565,26.9466,26.2771,26.6816,92960980.97503
2003-06-19,26.7294,26.9506,26.2083,26.2442,92110744.560756
2003-06-20,26.4853,26.5611,26.1047,26.2143,82867418.6746
2003-06-23,26.1685,26.2033,25.506,25.8088,100259205.87604
2003-06-24,25.6514,25.9961,25.48,25.6076,96202890.226004
2003-06-25,25.6006,26.04,25.4302,25.473,109235540.58522
2003-06-26,25.6305,26.1247,25.5468,26.0709,91787151.254256
2003-06-27,26.0967,26.3747,25.6843,25.7371,95570528.649409
2003-06-30,26.025,26.1805,25.7162,25.8417,83487546.835914
2003-07-01,25.6275,26.2133,25.2489,26.1884,122666649.1792
2003-07-02,26.2422,26.7463,26.2143,26.7284,94988714.725719
2003-07-03,26.4943,26.838,26.2971,26.3897,57997322.026991
2003-07-07,26.7254,27.5244,26.7165,27.5145,102627363.41465
2003-07-08,27.4208,27.8781,27.2864,27.8513,94886268.404405
2003-07-09,27.7625,28.0335,27.5474,27.7775,103839896.81883
2003-07-10,27.4756,27.6002,27.0273,27.2654,119304560.77562
2003-07-11,27.3092,27.6021,27.2764,27.4686,78497791.88955
2003-07-14,27.9031,28.2567,27.6699,27.7965,97967300.415355
2003-07-15,28.0665,28.1711,27.5603,27.8343,86990516.245579
2003-07-16,28.0157,28.0495,27.384,27.7526,92862739.26289
2003-07-17,27.3411,27.4746,26.7892,26.9068,134718168.19032
2003-07-18,27.092,27.2266,26.6806,26.9874,93317883.940175
2003-07-21,26.9526,27.0044,26.4115,26.6447,129022454.44533
2003-07-22,26.845,27.1838,26.6307,27.0432,106000465.70614
2003-07-23,27.0801,27.2982,26.7384,27.2654,80036255.274886
2003-07-24,27.4836,27.634,26.822,26.9068,96176923.828454
2003-07-25,26.8569,27.4666,26.5451,27.4328,95868019.051592
2003-07-28,27.4896,27.6041,27.2694,27.5145,65108844.815831
2003-07-29,27.5493,27.6281,26.9516,27.3102,93369215.503264
2003-07-30,27.359,27.385,27.0283,27.107,65623236.44125
2003-07-31,27.4258,27.8921,27.1956,27.4328,99153461.916581
2003-08-01,27.3441,27.4288,27.0044,27.1448,85238217.016911
2003-08-04,27.108,27.4358,26.6079,27.1348,111664117.42419
2003-08-05,27.106,27.1688,25.9752,26.0709,128667250.78868
2003-08-06,26.1984,26.5521,25.9742,26.0539,112187380.98575
2003-08-07,26.0758,26.3279,25.9035,26.1515,78026602.648491
2003-08-08,26.2551,26.3607,25.8208,25.9443,77279819.29294
2003-08-11,25.9583,26.4095,25.9164,26.2343,73826077.636188
2003-08-12,26.3259,26.6617,26.1675,26.6258,69165088.197584
2003-08-13,26.7324,26.8091,26.4455,26.6357,67186186.731675
2003-08-14,26.6457,26.9117,26.4643,26.6637,58261035.034108
2003-08-15,26.7543,27.0004,26.6925,26.8988,32580666.335769
2003-08-18,27.0184,27.6251,26.9496,27.5912,77896667.276936
2003-08-19,27.7127,27.9439,27.4846,27.9349,79032601.313925
2003-08-20,27.7008,28.0605,27.6301,27.8611,67487044.635357
2003-08-21,28.1173,28.3205,27.8423,28.1621,89429085.179163
2003-08-22,28.697,28.7928,27.9379,27.9927,107774600.99893
2003-08-25,27.9229,28.0773,27.7925,28.0545,49882784.650798
2003-08-26,27.8542,28.1212,27.4487,28.0793,92517090.076228
2003-08-27,28.0335,28.3275,27.9269,28.2995,55092396.794142
2003-08-28,28.4241,28.5795,28.0615,28.5516,64098858.346088
2003-08-29,28.5068,28.8674,28.454,28.8076,61602395.487328
2003-09-02,28.8974,29.245,28.5884,29.2271,93062877.254371
2003-09-03,29.4213,29.5111,29.0348,29.2121,98781324.394729
2003-09-04,29.1912,29.5259,29.0766,29.4711,73875478.030013
2003-09-05,29.3118,29.6355,29.0577,29.2899,105475758.78627
2003-09-08,29.3357,29.7979,29.2949,29.7711,80301914.507161
2003-09-09,29.6167,29.6755,29.2719,29.4164,101767594.61238
2003-09-10,29.1235,29.244,28.5686,28.707,129363021.76609
2003-09-11,28.715,29.1494,28.4829,29.0248,112320120.76839
2003-09-12,28.7668,29.2012,28.5158,29.1843,121650738.71726
2003-09-15,29.2042,29.262,28.8544,28.8974,63267557.22713
2003-09-16,28.9202,29.7043,28.9202,29.6804,101370959.14445
2003-09-17,29.6237,29.7691,29.3606,29.5649,92474250.037037
2003-09-18,29.4811,30.0769,29.3307,30.0082,106016194.09616
2003-09-19,30.0172,30.0769,29.6465,29.8338,80895971.883395
2003-09-22,29.4513,29.5151,29.1444,29.2729,112957301.23461
2003-09-23,29.3118,29.8249,29.2639,29.789,90184478.498309
2003-09-24,29.7751,29.783,28.6204,28.6632,133352193.15002
2003-09-25,28.7986,29.1115,28.2647,28.2896,136312857.30784
2003-09-26,28.3743,28.6174,28.0555,28.1073,123538217.78703
2003-09-29,28.2707,28.6264,28.0057,28.5994,112243387.90562
2003-09-30,28.4032,28.437,27.9199,27.9737,138066801.64379
2003-10-01,28.1401,28.6772,27.9807,28.6084,123586847.31911
2003-10-02,28.5596,28.8436,28.4141,28.698,97247182.05081
2003-10-03,29.2092,29.7392,29.1833,29.5001,130811276.26029
2003-10-06,29.5807,29.7233,29.3855,29.7153,56976486.280437
2003-10-07,29.4761,29.8996,29.3427,29.8996,92833938.342467
2003-10-08,30.0371,30.061,29.5289,29.7053,82734471.120632
2003-10-09,30.1238,30.4376,29.7083,29.9365,136993242.16586
2003-10-10,30.0012,30.2254,29.8896,30.2084,79222700.035661
2003-10-13,30.322,30.5202,30.1307,30.4086,70600568.268073
2003-10-14,30.2932,30.576,30.1706,30.4894,72161170.842848
2003-10-15,30.8909,30.9287,30.2234,30.3519,112476919.86875
2003-10-16,30.2892,30.6578,30.2532,30.599,85704200.933746
2003-10-17,30.5512,30.6209,29.8527,29.8607,113341808.67851
2003-10-20,29.8986,30.2702,29.7681,30.2344,87549466.289494
2003-10-21,30.322,30.589,30.1496,30.4176,85127139.653752
2003-10-22,30.1008,30.1357,29.7123,29.8259,102160508.26345
2003-10-23,29.4623,29.7731,29.3745,29.4801,110585976.93975
2003-10-24,29.1574,29.5369,28.8944,29.5091,117962510.55373
2003-10-27,29.5787,29.7223,29.3665,29.519,73717156.276968
2003-10-28,29.7043,30.5492,29.6545,30.5084,124453253.76293
2003-10-29,30.3768,30.5572,30.2652,30.4814,85836089.556543
2003-10-30,30.8999,31.0613,30.32,30.5342,110176811.95731
2003-10-31,30.577,30.6199,30.2492,30.3519,64294316.965889
2003-11-03,30.5681,31.0413,30.5084,30.857,82454966.488751
2003-11-04,30.8022,30.9527,30.593,30.6518,69565175.480016
2003-11-05,30.6478,30.9676,30.331,30.9238,78124161.826796
2003-11-06,30.8799,31.0323,30.4904,31.0045,104973144.88442
2003-11-07,31.1329,31.2217,30.7175,30.7424,73597228.055918
2003-11-10,30.8042,30.8401,30.2762,30.3608,79850798.78696
2003-11-11,30.331,30.4625,30.072,30.2532,87619570.544249
2003-11-12,30.346,31.0264,30.321,30.8999,93138208.915329
2003-11-13,30.8132,30.9726,30.6727,30.865,74458610.849968
2003-11-14,30.9009,31.0811,30.1576,30.2344,105382741.46915
2003-11-17,30.063,30.1228,29.5659,29.9265,125229491.46469
2003-11-18,30.0899,30.1756,29.1872,29.2361,125840704.52963
2003-11-19,29.3407,29.6804,29.2341,29.519,100044605.19333
2003-11-20,29.2709,29.9255,29.1783,29.2361,135964658.65655
2003-11-21,29.4035,29.5629,29.1056,29.5389,94788155.169222
2003-11-24,29.783,30.4146,29.7402,30.3519,106696100.17677
2003-11-25,30.4496,30.586,30.2762,30.3519,84051594.805345
2003-11-26,30.5402,30.6428,30.0331,30.4894,84430750.380993
2003-11-28,30.4236,30.6279,30.3778,30.5262,28746453.218282
2003-12-01,30.8202,31.0752,30.61,30.9795,95909938.673831
2003-12-02,30.9128,31.1091,30.7046,30.8102,72429899.469932
2003-12-03,30.9238,31.1679,30.4176,30.4176,124660326.49893
2003-12-04,30.5282,30.8162,30.2702,30.7424,118597494.86696
2003-12-05,30.4356,30.6298,30.1656,30.2344,101393756.77829
2003-12-08,30.2194,30.4844,30.0112,30.4086,100780205.03123
2003-12-09,30.578,30.597,29.6395,29.7053,127426037.91496
2003-12-10,29.7641,29.9394,29.4453,29.8179,119968661.17931
2003-12-11,29.7711,30.5382,29.7621,30.4644,125585105.64534
2003-12-12,30.4704,30.4944,30.1128,30.4086,83661019.836389
2003-12-15,30.9985,31.0503,29.8956,30.0082,122962926.07638
2003-12-16,30.0211,30.2194,29.6983,30.071,104132915.62065
2003-12-17,30.0411,30.2034,29.8309,30.1248,79423818.667669
2003-12-18,30.1536,30.7484,30.1536,30.6807,104288099.7255
2003-12-19,30.7275,30.7624,30.3738,30.599,104022800.83095
2003-12-22,30.5004,30.7853,30.4496,30.6896,73690568.572881
2003-12-23,30.7185,31.0811,30.6578,30.9238,77645652.410346
2003-12-24,30.9357,31.0941,30.9049,30.9875,51945255.358829
2003-12-26,31.0383,31.1519,30.9188,30.9417,29539890.772696
2003-12-29,31.1001,31.5325,31.0911,31.4528,73331381.126839
2003-12-30,31.5385,31.5823,31.3383,31.5654,55889258.058723
2003-12-31,31.6082,31.6242,31.2894,31.4707,70083558.924648
2004-01-02,31.6461,31.7606,31.2685,31.3881,63980044.261154
2004-01-05,31.5803,32.0784,31.5624,32.0206,80764723.637932
2004-01-06,32.0157,32.3006,31.8992,32.2349,69540146.562763
2004-01-07,32.1801,32.5278,32.0038,32.5278,83212078.1872
2004-01-08,32.6703,32.7967,32.4521,32.7779,88982682.957335
2004-01-09,32.5557,33.1096,32.4501,32.5717,109230901.36259
2004-01-12,32.6763,33.1096,32.5288,33.0917,89968764.683202
2004-01-13,33.0369,33.1186,32.4601,32.7619,107695607.74469
2004-01-14,32.8725,33.016,32.5875,32.8725,78916603.684788
2004-01-15,32.7371,33.1923,32.479,32.9532,120991142.03315
2004-01-16,33.1256,33.3428,32.9443,33.29,89589294.941245
2004-01-20,33.4344,33.6676,33.0737,33.27,94982666.271461
2004-01-21,33.1355,33.3676,32.7967,33.1266,129973003.25895
2004-01-22,33.28,33.4006,32.8585,32.9363,104322326.78992
2004-01-23,32.9801,33.1933,32.6115,32.8077,102824275.43003
2004-01-26,32.7789,33.3597,32.6613,33.3089,97944764.754055
2004-01-27,33.2421,33.3498,32.5387,32.5806,112582939.45543
2004-01-28,32.7509,32.8555,31.941,32.0296,148232844.01896
2004-01-29,32.1432,32.203,31.6421,32.1432,166742499.189
2004-01-30,32.1104,32.3156,31.913,32.0028,97619267.378898
2004-02-02,32.1154,32.3564,31.7876,31.918,109470392.44834
2004-02-03,31.8622,32.1462,31.8015,31.8802,85128316.020892
2004-02-04,31.6102,31.8194,31.3601,31.3601,127345718.73837
2004-02-05,31.5156,31.6859,31.3601,31.4797,112124114.11407
2004-02-06,31.5983,32.1831,31.5365,32.0546,124148772.40756
2004-02-09,32.2339,32.2668,31.9868,32.0476,68134460.097938
2004-02-10,31.9888,32.2857,31.961,32.0884,75360397.63965
2004-02-11,32.1402,32.5129,31.9988,32.4341,107176035.8882
2004-02-12,32.3873,32.5437,32.1442,32.1512,81740555.311545
2004-02-13,32.2767,32.7769,31.7338,31.8892,104914019.38716
2004-02-17,32.1781,32.473,32.1273,32.3146,80724545.480702
2004-02-18,32.3823,32.5218,32.218,32.4172,82210294.168204
2004-02-19,32.6872,32.7101,31.7786,31.918,116840992.03284
2004-02-20,31.939,32.0606,31.5514,31.8164,153325118.55866
2004-02-23,31.938,31.9638,31.1689,31.4627,145047259.86907
2004-02-24,31.3383,31.6381,31.1659,31.3881,144239092.63225
2004-02-25,31.4508,31.656,31.3631,31.5833,86244212.671166
2004-02-26,31.4797,31.7995,31.3432,31.6501,82632274.727147
2004-02-27,31.7358,31.8912,31.3133,31.5743,115118775.483
2004-03-01,31.659,32.0018,31.4787,31.9828,92334596.588131
2004-03-02,31.919,32.0894,31.6002,31.6062,106051183.9925
2004-03-03,31.5126,31.6142,31.2565,31.4339,97248984.743118
2004-03-04,31.4588,31.7956,31.4139,31.7348,76341013.072471
2004-03-05,31.4339,32.0666,31.3831,31.6142,136833770.14256
2004-03-08,31.673,31.7876,30.8491,30.8819,130427688.22962
2004-03-09,30.9118,31.0563,30.6588,30.7813,146136445.35693
2004-03-10,30.867,31.0801,30.329,30.3798,155474701.66239
2004-03-11,30.2712,30.6677,30.0401,30.0988,176247631.00243
2004-03-12,30.3678,30.7215,30.343,30.6518,137123924.30974
2004-03-15,30.5232,30.5562,30.048,30.1148,134168028.85524
2004-03-16,30.309,30.4316,29.8956,30.1716,142787439.52102
2004-03-17,30.3938,30.7464,30.3668,30.6418,106212692.57633
2004-03-18,30.5332,30.612,30.1875,30.5084,128870466.20478
2004-03-19,30.4575,30.612,29.9753,29.9992,115810951.11304
2004-03-22,29.8079,29.8249,29.3725,29.6187,155082985.45672
2004-03-23,29.8537,29.9075,29.3497,29.3685,145921280.58007
2004-03-24,29.4751,29.8896,29.3497,29.7053,137732320.91889
2004-03-25,29.9125,30.612,29.8866,30.5084,164632607.43526
2004-03-26,30.4704,30.7086,30.3808,30.3988,90869823.771367
2004-03-29,30.6458,31.0353,30.6289,30.8919,120340915.1334
2004-03-30,30.7933,31.0224,30.6608,30.9965,110881164.79397
2004-03-31,31.0015,31.0723,30.7345,30.9327,99628510.484992
2004-04-01,30.9158,31.2944,30.8909,31.2197,107782418.0188
2004-04-02,31.8454,32.0794,31.5265,32.0296,169089628.66309
2004-04-05,31.947,32.3684,31.912,32.3246,78027543.139968
2004-04-06,32.0735,32.1482,31.8642,31.918,114254455.786
2004-04-07,31.934,32.0396,31.6461,31.8892,105417333.88991
2004-04-08,32.2428,32.2767,31.7158,31.8892,89398704.393656
2004-04-12,31.961,32.1492,31.926,32.0884,64038419.974921
2004-04-13,32.2289,32.2448,31.4697,31.6142,116579075.69568
2004-04-14,31.4239,31.8922,31.3821,31.7716,131688686.55477
2004-04-15,31.7248,31.8204,31.0971,31.2107,143133629.71612
2004-04-16,31.2505,31.3512,30.8959,31.1539,128284423.58249
2004-04-19,31.0861,31.5903,31.0603,31.5365,99434811.397272
2004-04-20,31.6022,31.7566,30.7634,30.8002,138491514.34553
2004-04-21,30.9825,31.1669,30.7684,31.0623,136545766.9607
2004-04-22,31.0772,31.949,31.0593,31.8702,159423266.298
2004-04-23,32.0088,32.1582,31.8504,32.1174,106422051.80068
2004-04-26,32.0954,32.191,31.6371,31.8892,86173678.821584
2004-04-27,31.8952,32.1014,31.669,31.8264,101423753.13665
2004-04-28,31.683,31.6919,31.0891,31.2465,129464403.13388
2004-04-29,31.1519,31.3651,30.4714,30.7614,181797359.79346
2004-04-30,30.7863,30.9078,29.9763,30.0182,174712104.52004
2004-05-03,30.2134,30.6608,30.1158,30.2991,135548382.27376
2004-05-04,30.3908,30.861,30.2354,30.4276,146180724.73954
2004-05-05,30.576,30.8211,30.3858,30.6717,112977413.9008
2004-05-06,30.4106,30.59,30.0809,30.4366,119019480.44453
2004-05-07,30.2952,30.7674,30.1377,30.1885,159487439.53447
2004-05-10,29.9265,30.1228,29.7083,29.9265,181831516.59704
2004-05-11,30.1895,30.5422,30.1476,30.3798,139568288.75857
2004-05-12,30.315,30.4625,29.5827,30.4366,229116899.66456
2004-05-13,30.2602,30.597,30.1387,30.2184,159706154.491
2004-05-14,30.3868,30.4814,29.9046,29.9992,154863624.10049
2004-05-17,29.6725,29.9145,29.4393,29.7053,174547976.21077
2004-05-18,29.9205,30.1258,29.8677,29.9823,112002950.30603
2004-05-19,30.349,30.6508,29.8926,29.9454,164095900.96832
2004-05-20,30.0211,30.2274,29.8289,30.0799,109991298.25699
2004-05-21,30.2184,30.3538,29.9863,30.2264,128986289.18556
2004-05-24,30.4714,30.608,30.2114,30.4366,115692759.33836
2004-05-25,30.345,31.1489,30.1726,31.0423,169491049.89769
2004-05-26,30.9467,31.2386,30.9088,31.2386,108667712.58281
2004-05-27,31.3233,31.5036,31.1251,31.4339,127655951.44504
2004-05-28,31.406,31.5564,31.2605,31.5564,65307629.784355
2004-06-01,31.3093,31.5534,31.1719,31.5076,104946381.52824
2004-06-02,31.5594,31.6401,31.2227,31.4339,119935656.65344
2004-06-03,31.3393,31.3891,30.9228,31.0623,112705526.54727
2004-06-04,31.3631,31.6052,31.2207,31.2386,105705671.31261
2004-06-07,31.4538,32.0276,31.3661,31.9828,124578323.06973
2004-06-08,31.8533,32.1034,31.8094,32.0296,84022245.850402
2004-06-09,31.927,31.9888,31.5116,31.5833,113763391.76187
2004-06-10,31.667,31.7985,31.5504,31.7985,66153947.65143
2004-06-14,31.6032,31.6032,31.1649,31.3531,98615397.408046
2004-06-15,31.5574,31.927,31.5574,31.7527,106520889.7262
2004-06-16,31.7407,31.8553,31.6371,31.7068,74997921.98648
2004-06-17,31.6301,31.6391,31.2855,31.407,90192458.121831
2004-06-18,31.3323,31.7985,31.2973,31.4528,91109572.81476
2004-06-21,31.5285,31.6192,31.131,31.2107,75725737.927477
2004-06-22,31.2167,31.678,31.0931,31.66,117613131.5204
2004-06-23,31.5724,32.1044,31.5176,32.0476,109345957.49653
2004-06-24,31.955,32.2389,31.8672,31.9828,106981145.37744
2004-06-25,31.943,32.2767,31.924,32.2249,93835173.323217
2004-06-28,32.3584,32.3853,31.8504,31.954,108943733.28095
2004-06-29,32.0336,32.4511,32.0167,32.2598,79073482.079516
2004-06-30,32.3285,32.7181,32.2428,32.5806,113298690.60716
2004-07-01,32.5069,32.5069,31.7368,31.9728,141505358.93015
2004-07-02,31.9718,31.9818,31.6142,31.7806,85799526.82119
2004-07-06,31.5943,31.5943,30.9238,31.0991,150883187.14221
2004-07-07,31.0403,31.3273,31.0045,31.1629,110774337.20766
2004-07-08,30.9128,31.1897,30.6876,30.8202,125988034.47674
2004-07-09,30.9377,31.1121,30.7574,30.865,99636599.514673
2004-07-12,30.6996,30.8062,30.4156,30.7255,94827160.974217
2004-07-13,30.8042,30.9148,30.5681,30.6896,94085084.090955
2004-07-14,30.3888,30.7783,30.2602,30.3798,138404889.76077
2004-07-15,30.4864,30.6318,30.2632,30.2712,104736314.67691
2004-07-16,30.581,30.6,29.8837,29.9265,139470997.57516
2004-07-19,30.0182,30.1816,29.7491,29.8607,123265890.80141
2004-07-20,29.9863,30.7175,29.9614,30.58,136079219.95345
2004-07-21,30.7086,30.7783,29.6485,29.6963,157628687.10938
2004-07-22,29.7611,30.305,29.5659,30.0988,153081677.81019
2004-07-23,29.8797,29.9135,29.3675,29.5289,124098141.44538
2004-07-26,29.5559,29.6993,29.0906,29.3965,130872293.78149
2004-07-27,29.5161,29.9653,29.3815,29.8089,119866902.41046
2004-07-28,29.7043,29.8966,29.1932,29.6804,178730225.37588
2004-07-29,29.9673,30.1466,29.784,30.0261,114627745.58556
2004-07-30,30.0052,30.2981,29.9105,30.1148,96163085.45493
2004-08-02,29.8787,30.2324,29.7481,30.1806,94115536.141024
2004-08-03,30.071,30.1486,29.5111,29.5469,99345885.268264
2004-08-04,29.4761,29.7421,29.3507,29.5549,100473381.98257
2004-08-05,29.6565,29.6963,29.0079,29.0079,127092436.45423
2004-08-06,28.8316,28.8386,28.1919,28.2447,172389185.92632
2004-08-09,28.3284,28.455,28.1869,28.3195,91833214.258369
2004-08-10,28.456,28.9033,28.4211,28.6722,122569969.26507
2004-08-11,28.3573,28.5207,28.0963,28.4171,140425777.09485
2004-08-12,28.2159,28.3633,27.9399,28.0305,131718826.44599
2004-08-13,28.184,28.2627,27.9239,28.0704,105902420.72434
2004-08-16,28.1471,28.6482,28.1282,28.3892,90191937.187918
2004-08-17,28.5874,28.8624,28.4749,28.707,103776179.27407
2004-08-18,28.5337,29.2699,28.4928,29.2191,123513544.18886
2004-08-19,29.1165,29.2201,28.8366,29.0637,121287612.64949
2004-08-20,28.974,29.4652,28.9202,29.3487,106551319.69429
2004-08-23,29.3885,29.5827,29.2719,29.4233,96607845.580647
2004-08-24,29.5659,29.6167,29.1882,29.4164,100339418.65765
2004-08-25,29.4104,29.8687,29.2659,29.8259,102394704.69334
2004-08-26,29.7491,29.8289,29.6217,29.6963,66791238.527536
2004-08-27,29.7571,29.9404,29.7302,29.8338,67876896.921428
2004-08-30,29.7043,29.7213,29.2978,29.3317,72228819.983247
2004-08-31,29.3586,29.4473,29.0428,29.3586,94151932.257823
2004-09-01,29.2869,29.7521,29.1783,29.5827,111949246.93786
2004-09-02,29.5091,30.1098,29.4911,30.0261,96203639.005771
